,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
10,REAC,REAC:R-HSA-1643685,Disease,1.9114098249018432e-05,True,Disease,234,20,13,2762,0.65,0.05555555555555555,query_1,['REAC:0000000']
11,REAC,REAC:R-HSA-9006925,Intracellular signaling by second messengers,2.4453212380656743e-05,True,Intracellular signaling by second messengers,48,20,8,2762,0.4,0.16666666666666666,query_1,['REAC:R-HSA-162582']
12,REAC,REAC:R-HSA-5673001,RAF/MAP kinase cascade,4.800663826508361e-05,True,RAF/MAP kinase cascade,52,20,8,2762,0.4,0.15384615384615385,query_1,['REAC:R-HSA-5684996']
13,REAC,REAC:R-HSA-5684996,MAPK1/MAPK3 signaling,4.800663826508361e-05,True,MAPK1/MAPK3 signaling,52,20,8,2762,0.4,0.15384615384615385,query_1,['REAC:R-HSA-5683057']
14,REAC,REAC:R-HSA-1251932,PLCG1 events in ERBB2 signaling,0.00010012076608672193,True,PLCG1 events in ERBB2 signaling,4,20,4,2762,0.2,1.0,query_1,['REAC:R-HSA-1227986']
15,REAC,REAC:R-HSA-5683057,MAPK family signaling cascades,0.00010336066848814071,True,MAPK family signaling cascades,57,20,8,2762,0.4,0.14035087719298245,query_1,['REAC:R-HSA-162582']
16,REAC,REAC:R-HSA-2219530,Constitutive Signaling by Aberrant PI3K in Cancer,0.00014308008882698287,True,Constitutive Signaling by Aberrant PI3K in Cancer,10,20,5,2762,0.25,0.5,query_1,['REAC:R-HSA-2219528']
17,REAC,REAC:R-HSA-8939211,ESR-mediated signaling,0.00021985970410492121,True,ESR-mediated signaling,22,20,6,2762,0.3,0.2727272727272727,query_1,['REAC:R-HSA-9006931']
18,REAC,REAC:R-HSA-177929,Signaling by EGFR,0.000445607874846246,True,Signaling by EGFR,12,20,5,2762,0.25,0.4166666666666667,query_1,['REAC:R-HSA-9006934']
19,REAC,REAC:R-HSA-5637810,Constitutive Signaling by EGFRvIII,0.0004982805059123795,True,Constitutive Signaling by EGFRvIII,5,20,4,2762,0.2,0.8,query_1,['REAC:R-HSA-5637812']
20,REAC,REAC:R-HSA-9034015,Signaling by NTRK3 (TRKC),0.0004982805059123795,True,Signaling by NTRK3 (TRKC),5,20,4,2762,0.2,0.8,query_1,['REAC:R-HSA-166520']
21,REAC,REAC:R-HSA-6785631,ERBB2 Regulates Cell Motility,0.0004982805059123795,True,ERBB2 Regulates Cell Motility,5,20,4,2762,0.2,0.8,query_1,['REAC:R-HSA-1227986']
22,REAC,REAC:R-HSA-1963640,GRB2 events in ERBB2 signaling,0.0004982805059123795,True,GRB2 events in ERBB2 signaling,5,20,4,2762,0.2,0.8,query_1,['REAC:R-HSA-1227986']
23,REAC,REAC:R-HSA-5637812,Signaling by EGFRvIII in Cancer,0.0004982805059123795,True,Signaling by EGFRvIII in Cancer,5,20,4,2762,0.2,0.8,query_1,['REAC:R-HSA-1643713']
24,REAC,REAC:R-HSA-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",0.0007208255906897471,True,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",13,20,5,2762,0.25,0.38461538461538464,query_1,['REAC:R-HSA-199418']
25,REAC,REAC:R-HSA-1236382,Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,0.0014879031454319055,True,Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,6,20,4,2762,0.2,0.6666666666666666,query_1,['REAC:R-HSA-5637815']
26,REAC,REAC:R-HSA-5637815,Signaling by Ligand-Responsive EGFR Variants in Cancer,0.0014879031454319055,True,Signaling by Ligand-Responsive EGFR Variants in Cancer,6,20,4,2762,0.2,0.6666666666666666,query_1,['REAC:R-HSA-1643713']
27,REAC,REAC:R-HSA-1250196,SHC1 events in ERBB2 signaling,0.0014879031454319055,True,SHC1 events in ERBB2 signaling,6,20,4,2762,0.2,0.6666666666666666,query_1,['REAC:R-HSA-1227986']
28,REAC,REAC:R-HSA-1643713,Signaling by EGFR in Cancer,0.0014879031454319055,True,Signaling by EGFR in Cancer,6,20,4,2762,0.2,0.6666666666666666,query_1,['REAC:R-HSA-5663202']
29,REAC,REAC:R-HSA-199418,Negative regulation of the PI3K/AKT network,0.0016666862947910138,True,Negative regulation of the PI3K/AKT network,15,20,5,2762,0.25,0.3333333333333333,query_1,['REAC:R-HSA-1257604']
30,REAC,REAC:R-HSA-2219528,PI3K/AKT Signaling in Cancer,0.0016666862947910138,True,PI3K/AKT Signaling in Cancer,15,20,5,2762,0.25,0.3333333333333333,query_1,['REAC:R-HSA-5663202']
31,REAC,REAC:R-HSA-9009391,Extra-nuclear estrogen signaling,0.0034556578858408174,True,Extra-nuclear estrogen signaling,7,20,4,2762,0.2,0.5714285714285714,query_1,['REAC:R-HSA-8939211']
32,REAC,REAC:R-HSA-9006931,Signaling by Nuclear Receptors,0.003759849065391086,True,Signaling by Nuclear Receptors,34,20,6,2762,0.3,0.17647058823529413,query_1,['REAC:R-HSA-162582']
33,REAC,REAC:R-HSA-109582,Hemostasis,0.007108769347872649,True,Hemostasis,96,20,8,2762,0.4,0.08333333333333333,query_1,['REAC:0000000']
34,REAC,REAC:R-HSA-1266738,Developmental Biology,0.0073495192545927415,True,Developmental Biology,185,20,10,2762,0.5,0.05405405405405406,query_1,['REAC:0000000']
35,REAC,REAC:R-HSA-1257604,PIP3 activates AKT signaling,0.008922902343713311,True,PIP3 activates AKT signaling,39,20,6,2762,0.3,0.15384615384615385,query_1,['REAC:R-HSA-9006925']
36,REAC,REAC:R-HSA-6806834,Signaling by MET,0.010989394014634606,True,Signaling by MET,21,20,5,2762,0.25,0.23809523809523808,query_1,['REAC:R-HSA-9006934']
37,REAC,REAC:R-HSA-1236394,Signaling by ERBB4,0.012325120608724191,True,Signaling by ERBB4,9,20,4,2762,0.2,0.4444444444444444,query_1,['REAC:R-HSA-9006934']
38,REAC,REAC:R-HSA-180336,SHC1 events in EGFR signaling,0.01624901139019208,True,SHC1 events in EGFR signaling,3,20,3,2762,0.15,1.0,query_1,['REAC:R-HSA-177929']
39,REAC,REAC:R-HSA-212718,EGFR interacts with phospholipase C-gamma,0.01624901139019208,True,EGFR interacts with phospholipase C-gamma,3,20,3,2762,0.15,1.0,query_1,['REAC:R-HSA-177929']
40,REAC,REAC:R-HSA-179812,GRB2 events in EGFR signaling,0.01624901139019208,True,GRB2 events in EGFR signaling,3,20,3,2762,0.15,1.0,query_1,['REAC:R-HSA-177929']
41,REAC,REAC:R-HSA-9634638,Estrogen-dependent nuclear events downstream of ESR-membrane signaling,0.01624901139019208,True,Estrogen-dependent nuclear events downstream of ESR-membrane signaling,3,20,3,2762,0.15,1.0,query_1,['REAC:R-HSA-9009391']
42,REAC,REAC:R-HSA-8848021,Signaling by PTK6,0.04774865278544757,True,Signaling by PTK6,12,20,4,2762,0.2,0.3333333333333333,query_1,['REAC:R-HSA-9006927']
43,REAC,REAC:R-HSA-9006927,Signaling by Non-Receptor Tyrosine Kinases,0.04774865278544757,True,Signaling by Non-Receptor Tyrosine Kinases,12,20,4,2762,0.2,0.3333333333333333,query_1,['REAC:R-HSA-162582']
