,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
16,REAC,REAC:R-HSA-73857,RNA Polymerase II Transcription,8.26012902205835e-06,True,RNA Polymerase II Transcription,312,149,36,4079,0.24161073825503357,0.11538461538461539,query_1,['REAC:R-HSA-74160']
17,REAC,REAC:R-HSA-438064,Post NMDA receptor activation events,1.0922721888304525e-05,True,Post NMDA receptor activation events,19,149,10,4079,0.06711409395973154,0.5263157894736842,query_1,['REAC:R-HSA-442755']
18,REAC,REAC:R-HSA-1640170,Cell Cycle,1.7569238350490912e-05,True,Cell Cycle,149,149,24,4079,0.1610738255033557,0.1610738255033557,query_1,['REAC:0000000']
19,REAC,REAC:R-HSA-5673001,RAF/MAP kinase cascade,3.999646865305528e-05,True,RAF/MAP kinase cascade,66,149,16,4079,0.10738255033557047,0.24242424242424243,query_1,['REAC:R-HSA-5684996']
20,REAC,REAC:R-HSA-8953897,Cellular responses to external stimuli,4.3723510702092765e-05,True,Cellular responses to external stimuli,86,149,18,4079,0.12080536912751678,0.20930232558139536,query_1,['REAC:0000000']
21,REAC,REAC:R-HSA-2262752,Cellular responses to stress,4.3723510702092765e-05,True,Cellular responses to stress,86,149,18,4079,0.12080536912751678,0.20930232558139536,query_1,['REAC:R-HSA-8953897']
22,REAC,REAC:R-HSA-5684996,MAPK1/MAPK3 signaling,6.452021888843044e-05,True,MAPK1/MAPK3 signaling,68,149,16,4079,0.10738255033557047,0.23529411764705882,query_1,['REAC:R-HSA-5683057']
23,REAC,REAC:R-HSA-5683057,MAPK family signaling cascades,8.439726096514366e-05,True,MAPK family signaling cascades,79,149,17,4079,0.11409395973154363,0.21518987341772153,query_1,['REAC:R-HSA-162582']
24,REAC,REAC:R-HSA-1280215,Cytokine Signaling in Immune system,9.559481264646486e-05,True,Cytokine Signaling in Immune system,136,149,22,4079,0.1476510067114094,0.16176470588235295,query_1,['REAC:R-HSA-168256']
25,REAC,REAC:R-HSA-9009391,Extra-nuclear estrogen signaling,0.00032817443612463806,True,Extra-nuclear estrogen signaling,14,149,8,4079,0.053691275167785234,0.5714285714285714,query_1,['REAC:R-HSA-8939211']
26,REAC,REAC:R-HSA-109582,Hemostasis,0.0004814164999612345,True,Hemostasis,135,149,21,4079,0.14093959731543623,0.15555555555555556,query_1,['REAC:0000000']
27,REAC,REAC:R-HSA-1257604,PIP3 activates AKT signaling,0.0005192066764606876,True,PIP3 activates AKT signaling,58,149,14,4079,0.09395973154362416,0.2413793103448276,query_1,['REAC:R-HSA-9006925']
28,REAC,REAC:R-HSA-9006925,Intracellular signaling by second messengers,0.0007052602544346618,True,Intracellular signaling by second messengers,69,149,15,4079,0.10067114093959731,0.21739130434782608,query_1,['REAC:R-HSA-162582']
29,REAC,REAC:R-HSA-5576891,Cardiac conduction,0.0010488321615619394,True,Cardiac conduction,35,149,11,4079,0.0738255033557047,0.3142857142857143,query_1,['REAC:R-HSA-397014']
30,REAC,REAC:R-HSA-3371497,HSP90 chaperone cycle for steroid hormone receptors (SHR),0.0011020989790462177,True,HSP90 chaperone cycle for steroid hormone receptors (SHR),11,149,7,4079,0.04697986577181208,0.6363636363636364,query_1,['REAC:R-HSA-2262752']
31,REAC,REAC:R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,0.001168353900651437,True,Interleukin-4 and Interleukin-13 signaling,28,149,10,4079,0.06711409395973154,0.35714285714285715,query_1,['REAC:R-HSA-449147']
32,REAC,REAC:R-HSA-69278,"Cell Cycle, Mitotic",0.0031133026042823734,True,"Cell Cycle, Mitotic",111,149,18,4079,0.12080536912751678,0.16216216216216217,query_1,['REAC:R-HSA-1640170']
33,REAC,REAC:R-HSA-9006931,Signaling by Nuclear Receptors,0.0052152746457305105,True,Signaling by Nuclear Receptors,49,149,12,4079,0.08053691275167785,0.24489795918367346,query_1,['REAC:R-HSA-162582']
34,REAC,REAC:R-HSA-9609736,Assembly and cell surface presentation of NMDA receptors,0.005386952020239362,True,Assembly and cell surface presentation of NMDA receptors,13,149,7,4079,0.04697986577181208,0.5384615384615384,query_1,['REAC:R-HSA-442755']
35,REAC,REAC:R-HSA-373076,Class A/1 (Rhodopsin-like receptors),0.006648673112262592,True,Class A/1 (Rhodopsin-like receptors),50,149,12,4079,0.08053691275167785,0.24,query_1,['REAC:R-HSA-500792']
36,REAC,REAC:R-HSA-3108232,SUMO E3 ligases SUMOylate target proteins,0.008423875596731934,True,SUMO E3 ligases SUMOylate target proteins,51,149,12,4079,0.08053691275167785,0.23529411764705882,query_1,['REAC:R-HSA-2990846']
37,REAC,REAC:R-HSA-2990846,SUMOylation,0.008423875596731934,True,SUMOylation,51,149,12,4079,0.08053691275167785,0.23529411764705882,query_1,['REAC:R-HSA-597592']
38,REAC,REAC:R-HSA-69275,G2/M Transition,0.008626515119996023,True,G2/M Transition,42,149,11,4079,0.0738255033557047,0.2619047619047619,query_1,['REAC:R-HSA-453274']
39,REAC,REAC:R-HSA-453274,Mitotic G2-G2/M phases,0.008626515119996023,True,Mitotic G2-G2/M phases,42,149,11,4079,0.0738255033557047,0.2619047619047619,query_1,['REAC:R-HSA-69278']
40,REAC,REAC:R-HSA-9022699,MECP2 regulates neuronal receptors and channels,0.0177386124316687,True,MECP2 regulates neuronal receptors and channels,6,149,5,4079,0.03355704697986577,0.8333333333333334,query_1,['REAC:R-HSA-8986944']
41,REAC,REAC:R-HSA-375280,Amine ligand-binding receptors,0.0177386124316687,True,Amine ligand-binding receptors,6,149,5,4079,0.03355704697986577,0.8333333333333334,query_1,['REAC:R-HSA-373076']
42,REAC,REAC:R-HSA-8986944,Transcriptional Regulation by MECP2,0.02722314985457977,True,Transcriptional Regulation by MECP2,22,149,8,4079,0.053691275167785234,0.36363636363636365,query_1,['REAC:R-HSA-212436']
43,REAC,REAC:R-HSA-9679191,Potential therapeutics for SARS,0.02722314985457977,True,Potential therapeutics for SARS,22,149,8,4079,0.053691275167785234,0.36363636363636365,query_1,['REAC:R-HSA-9679506']
44,REAC,REAC:R-HSA-500792,GPCR ligand binding,0.03851420261889122,True,GPCR ligand binding,80,149,14,4079,0.09395973154362416,0.175,query_1,['REAC:R-HSA-372790']
45,REAC,REAC:R-HSA-69615,G1/S DNA Damage Checkpoints,0.04270159519840402,True,G1/S DNA Damage Checkpoints,11,149,6,4079,0.040268456375838924,0.5454545454545454,query_1,['REAC:R-HSA-69620']
